snippet_id,snippet_name,message_id,input_text,evaluation_text
6df5a0b0-38fc-4ab2-9b39-539171a04e33,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-Rechnungdetails,054a07f9-4b3a-4f87-ae19-a32755bc8c39,Rechnung einsehen,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/Rechnungen) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
675b57e7-5ff3-4fc6-891a-a77558c7c0bc,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-Übersicht Rechnungen,b12621a2-27d8-4729-b8d1-10e914608292,Übersicht Rechnungen,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/Rechnungen) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
af283553-0dc1-4118-b627-a0e471861de3,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-Monatsübersicht Rechnungen,bf0aab05-9ee2-48f2-8320-279bce3647cc,Monate Rechnungen,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/RechnungenMonatsuebersicht) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
0d8d51f7-225e-43a7-b203-47c4c553da8e,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-Rechnungsversand,23c30863-25b4-4b5a-b9a8-d835e46521f9,Rechnung bekommen,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/rechnungsversand) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
32606590-e025-4da5-8296-8712fcf60785,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-Roaming,b82493a7-689e-421e-8d87-f4735f4d2e73,Im Ausland telefonieren,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/Roaming) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
f0e63ae0-497e-43cd-aa7b-7de66e50a333,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-Rufnummer mitnehmen,d311ebbd-f943-47e6-b24d-8905f4da5205,Rufnummer mitnehmen,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/RufnummerMitnehmen) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
9612df3b-94cb-4d93-a72b-3677c175c13a,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-Sendungsverfolgung,9295c68a-ce11-483d-bc4c-dbdbb615327a,wann kommt meine Bestellung?,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/sendungsverfolgung) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
d8a27fb0-23af-493e-ad10-92320b879f48,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-Service Card,d4c6059d-b7f0-4dcb-bb76-8cdc7b2b0670,Service Card,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/serviceCard) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
fc1e2aac-56c4-442f-91f4-7c4e20a31340,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-Service-PIN,6f093ae7-8a38-4414-b039-2e5639f994b2,Service PIN finden,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/Servicepin) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
cf419986-4b61-4819-9f70-d75e0d9d94db,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-SIM-Karte aktivieren,fa7aff58-1dd5-4d94-98c4-b7606cd3831a,SiM aktivieren,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/SIMaktivieren) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
608d9f2d-a794-47bb-8ba9-fd35925d9253,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-SIM-Karte sperren,337290e1-b27a-4eb1-bc1d-fb7ca48a8821,SIM sperren,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/SIMsperren) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
8162955a-75b5-4f35-9cb7-e036ff2b15b4,HC_T_Deeplinks_gesamt_V02_20150716.xlsx-SIM-Karte tauschen,1bb75a65-78ae-4cdc-af0c-9de236afb6f4,SIM tauschen,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer with the phrase ""Der 1&1 Assistent unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services."" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The answer provides links to help-center-articles and/or the control-center if found in the knowledge base.
The agent outputs Control Center mailing URL  (https://control-center.1und1.de/mailing/SIMTausch) as follows: The URL stored under ""text"" from the knowledge database result (id=..., header='Control Center Links', text='https://control-center.1und1.de/mailing/...') is outputted.
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue.
• ""sim"" the telecommunications field means 'SIM'. The agent conducts a knowledge base search.
•  ""verbindung"" the telecommunications field means ""Verbindung"". The agent conducts a knowledge base search.
"
be6fe0d1-9c00-4666-8aaf-5e1135426ba0,DRI simplytel_Juli,98c7a4d4-bb0f-4f88-a6a7-c2fa56af0639,"
Kündigung","The response includes the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content.
The agent starts only its first answer mandatorily using the term ""Assistent"" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: https//:service.simplytel.de/....
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
be6fe0d1-9c00-4666-8aaf-5e1135426ba0,DRI simplytel_Juli,245033aa-835e-44a1-b4a1-4da5b82ea4a9,"
wann kann ich kündigen?","The response includes the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content.
The agent provides an answer that takes the previous dialogue into context and the  retrieves matching information from the  help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: https//:service.simplytel.de/....
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
be6fe0d1-9c00-4666-8aaf-5e1135426ba0,DRI simplytel_Juli,e9066b93-3f19-4a3f-a248-490f4a439960,SIM,"The response includes the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content
The agent starts only its first answer mandatorily using the term ""Assistent"" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurrence during the dialogue."
be6fe0d1-9c00-4666-8aaf-5e1135426ba0,DRI simplytel_Juli,93d95631-aa38-491e-bf0f-d31045b2c638,aktivieren,"The response includes the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content.
The agent provides an answer that takes the previous dialogue into context and the  retrieves matching information from the  help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
be6fe0d1-9c00-4666-8aaf-5e1135426ba0,DRI simplytel_Juli,ecde1f63-ec08-4b95-bdfb-a24cf35e2e5e,sperren,"The response includes the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content.
The agent provides an answer that takes the previous dialogue into context and the  retrieves matching information from the  help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
c90d5e4a-4a7b-40cb-aa99-ba1dfae99b29,DRI simplytel_Juli 2,a071bae5-9dd8-455e-a4a7-efdaf6d15f6e,"
Kündigung","1. The response includes the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content. 
2. The agent provides an answer that takes the previous dialogue into context and the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content.
3. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
4. The agents provides links to the Servicewelt if he retrieves any from the knowledge base. 
The agent determines links to the Servicewelt by recognizing the syntax structure: https//:service.simplytel.de/....
5. The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurrence during the dialogue."
c90d5e4a-4a7b-40cb-aa99-ba1dfae99b29,DRI simplytel_Juli 2,65adf1ca-d561-4f23-b050-76180a8b8b0a,"
wann kann ich kündigen?","1. The response includes the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content. 
2. The agent provides an answer that takes the previous dialogue into context and the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content.
3. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
4. The agents provides links to the Servicewelt if he retrieves any from the knowledge base. 
The agent determines links to the Servicewelt by recognizing the syntax structure: https//:service.simplytel.de/....
5. The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurrence during the dialogue."
c90d5e4a-4a7b-40cb-aa99-ba1dfae99b29,DRI simplytel_Juli 2,352e7266-c369-4bcc-b95f-d88fa8dbf042,"
SIM","1. The response includes the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content. 
2. The agent provides an answer that takes the previous dialogue into context and the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content.
3. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
4. The agents provides links to the Servicewelt if he retrieves any from the knowledge base. 
The agent determines links to the Servicewelt by recognizing the syntax structure: https//:service.simplytel.de/....
5. The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurrence during the dialogue."
c90d5e4a-4a7b-40cb-aa99-ba1dfae99b29,DRI simplytel_Juli 2,88d42972-9991-4584-ac03-665d822990df,aktivieren,"1. The response includes the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content. 
2. The agent provides an answer that takes the previous dialogue into context and the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content.
3. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
4. The agents provides links to the Servicewelt if he retrieves any from the knowledge base. 
The agent determines links to the Servicewelt by recognizing the syntax structure: https//:service.simplytel.de/....
5. The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurrence during the dialogue."
c90d5e4a-4a7b-40cb-aa99-ba1dfae99b29,DRI simplytel_Juli 2,3252399a-68bc-4d6e-a834-d9403d794a70,"
sperren","1. The response includes the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content. 
2. The agent provides an answer that takes the previous dialogue into context and the invocation of an 'article_retrieval_tool', indicating a check of the knowledge base for matching content.
3. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
4. The agents provides links to the Servicewelt if he retrieves any from the knowledge base. 
The agent determines links to the Servicewelt by recognizing the syntax structure: https//:service.simplytel.de/....
5. The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurrence during the dialogue."
aaf5bc57-0e67-400b-8b21-9567ecc74387,DRI_T_simplytel_V01_20250721 - Kuendigung,c5b02bc5-3fb4-4b73-bfc7-5f21c141794e,Kündigung,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer mandatorily using the term ""Assistent"" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
aaf5bc57-0e67-400b-8b21-9567ecc74387,DRI_T_simplytel_V01_20250721 - Kuendigung,3867bbb2-9301-4f50-89b0-3fab8d42bd1e,wann kann ich kündigen?,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent provides an answer that takes the previous dialogue into context and the  retrieves matching information from the  help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
aaf5bc57-0e67-400b-8b21-9567ecc74387,DRI_T_simplytel_V01_20250721 - Kuendigung,7a1501b1-7188-4867-a116-18446cdae788,Außerordentliche Kündigung,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent provides an answer that takes the previous dialogue into context and the  retrieves matching information from the  help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
6064d911-c771-4f66-a965-e4e1c9cd8aa5,DRI_T_simplytel_V01_20250721 - SIM,0256abf3-4967-4460-9a38-b48a7efa57df,SIM,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer mandatorily using the term ""Assistent"" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
6064d911-c771-4f66-a965-e4e1c9cd8aa5,DRI_T_simplytel_V01_20250721 - SIM,74c2b051-2ea0-4999-af01-1d4e33839ada,aktivieren,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent provides an answer that takes the previous dialogue into context and the  retrieves matching information from the  help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
6064d911-c771-4f66-a965-e4e1c9cd8aa5,DRI_T_simplytel_V01_20250721 - SIM,568fb689-e7d9-4b49-97a1-3155a7a93cc8,sperren,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent provides an answer that takes the previous dialogue into context and the  retrieves matching information from the  help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
0d3e44fe-b725-4b31-b1be-4a5a27231aff,DRI_T_simplytel_V01_20250721 - Rechnung,dd457a1b-ddfb-47ac-b2d0-bb13ddc6ba1f,Rechnung,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer mandatorily using the term ""Assistent"" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
0d3e44fe-b725-4b31-b1be-4a5a27231aff,DRI_T_simplytel_V01_20250721 - Rechnung,e80576d5-6ccc-4658-aaab-43c6f97b7909,Rechnung für Juni fehlt,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent provides an answer that takes the previous dialogue into context and the  retrieves matching information from the  help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
eb369f40-793e-42ea-a5d4-99c3956a5593,DRI_T_simplytel_V01_20250721 - Roaming,32ebffd1-225a-4838-ba09-4287b2a59922,Roaming,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer mandatorily using the term ""Assistent"" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
eb369f40-793e-42ea-a5d4-99c3956a5593,DRI_T_simplytel_V01_20250721 - Roaming,d5c836fa-a089-493e-b5cb-8f6d6e42d5e7,Roaming Schweiz,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent provides an answer that takes the previous dialogue into context and the  retrieves matching information from the  help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
eb369f40-793e-42ea-a5d4-99c3956a5593,DRI_T_simplytel_V01_20250721 - Roaming,bbb1d20a-25b7-4207-ab9d-c69f8154f21a,samsung galaxy s22,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent provides an answer that takes the previous dialogue into context and the  retrieves matching information from the  help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
05311edd-d15a-4810-a544-35c1452be124,DRI_T_simplytel_V01_20250721 - Kundenservice,56dc34e9-c2e2-4490-b287-0fa47bea2a76,Hotline,"The agent  checks the knowledge base for matching content from help-center-articles.
The agent starts only its first answer mandatorily using the term ""Assistent"" before referring to the query. The agent does not repeat that phrase during the conversation.
The agent provides an answer that retrieves its information from the matching help-center-articles. It structures the answer in a way that is easy to read using sub-headlines, paragraphs and bullet-points if suitable.
The agents provides links to the Servicewelt if he retrieves any from the knowledge base. The agent determines links to the Servicewelt by recognizing the syntax structure: ""https//:service.simplytel.de/"".
The agent concludes every answer with a sentence or phrase asking if there are any more questions and varies it with every occurence during the dialogue."
