conversation_id,message_number,annotation,year,month,day,time,message_type,intent_names,content_anonymized,message_id
43c789a4198fa85c957f19a2893fdf68,3,,2025,10,14,07:51:51,USER_MESSAGE,null,"Hallo liebes 1&1-Team, ich bin beruflich für einige Zeit im Ausland und momentan in [LOCATION]. Leider funktioniert unsere Internetverbindung zu Hause nicht richtig. Nach einem Stromausfall ist der Router offenbar nicht mehr synchronisiert. Laut Aussage meiner [NAME] blinkt zudem das oberste Lichtchen am Router. Dadurch laufen unsere Überwachungskameras nicht mehr. Ich würde ungern SMS-Nachrichten auf meinem [NUMBER] empfangen, da dadurch hohe Kosten entstehen. Könntet ihr bitte die Leitung neu synchro",e5045e6a17c338173df54221ab161fef
43c789a4198fa85c957f19a2893fdf68,4,,2025,10,14,07:51:53,AGENT_MESSAGE,null,"Vielen Dank für die Information! 

Bei der DSL-Störung und dem durchgehend blinkenden Router können folgende Schritte helfen:

**1. Router neu starten:**
- Trennen Sie den Router vom Strom und von der Anschlussdose. Warten Sie etwa 20 Sekunden.
- Stecken Sie das Stromkabel wieder in die Steckdose und warten Sie 2 Minuten. Schließen Sie danach die anderen Kabel wieder an und warten Sie weitere 2 Minuten.
- Sobald die Power-LED dauerhaft leuchtet, ist die Verbindung hergestellt. [Mehr erfahren]([URL])

**2. Internetverbindung überprüfen:**
- Überprüfen Sie die Kabel und Anschlüsse auf Schäden. Stellen Sie sicher, dass der Anschluss korrekt verkabelt ist. [Details hier]([URL])

**3. Benutzeroberfläche des Routers:**
- Öffnen Sie die Benutzeroberfläche Ihres 1&1 Routers, indem Sie http://fritz.box oder [NUMBER] in die Adresszeile Ihres Browsers eingeben. Geben Sie Ihren Benutzernamen und das Kennwort ein. [Weitere Informationen]([URL])

Falls diese Schritte nicht helfen, könnte es sinnvoll sein, den Router auf die Werkseinstellungen zurückzusetzen und neu einzurichten. Beachten Sie, dass dadurch alle gespeicherten Einstellungen im Router gelöscht werden.

Haben Sie dazu oder zu einem anderen Thema noch Fragen?",2a67992485082b0b861f0d5ab8a372b2
43c789a4198fa85c957f19a2893fdf68,5,,2025,10,14,07:53:33,USER_MESSAGE,null,"Hallo liebes 1&1-Team, ich bin beruflich für einige Zeit im Ausland und momentan in [LOCATION]. Leider funktioniert unsere Internetverbindung zu Hause nicht richtig. Nach einem Stromausfall ist der Router offenbar nicht mehr synchronisiert. Laut Aussage meiner [NAME] blinkt zudem das oberste Lichtchen am Router. Dadurch laufen unsere Überwachungskameras nicht mehr. Ich würde ungern Telefonate auf meinem Handy tätigen, da dadurch hohe Kosten entstehen. Könntet ihr bitte die Leitung neu synchro",c69998495bfefe5bb1161cf93f111669
43c789a4198fa85c957f19a2893fdf68,6,,2025,10,14,07:53:35,AGENT_MESSAGE,null,"Vielen Dank für die Information!

Um das Problem mit dem Router zu beheben, der nach einem Stromausfall nicht mehr synchronisiert ist und dessen oberstes Licht blinkt, können folgende Schritte hilfreich sein:

**1. Router neu starten:**
- Trennen Sie den Router vom Strom und von der Anschlussdose. Warten Sie etwa 20 Sekunden.
- Stecken Sie das Stromkabel wieder in die Steckdose und warten Sie 2 Minuten. Schließen Sie danach die anderen Kabel wieder an und warten Sie weitere 2 Minuten.
- Sobald die Power-LED dauerhaft leuchtet, ist die Verbindung hergestellt. [Mehr erfahren]([LOCATION])

**2. Internetverbindung überprüfen:**
- Überprüfen Sie die Kabel und Anschlüsse auf Schäden. Stellen Sie sicher, dass der Anschluss korrekt verkabelt ist. [Details hier]([LOCATION])

**3. Benutzeroberfläche des Routers:**
- Öffnen Sie die Benutzeroberfläche Ihres 1&1 Routers, indem Sie http://fritz.box oder [NUMBER] in die Adresszeile Ihres Browsers eingeben. Geben Sie Ihren Benutzernamen und das Kennwort ein. [Weitere Informationen]([LOCATION])

Falls diese Schritte nicht helfen, könnte es sinnvoll sein, den Router auf die Werkseinstellungen zurückzusetzen und neu einzurichten. Beachten Sie, dass dadurch alle gespeicherten Einstellungen im Router gelöscht werden.

Haben Sie dazu oder zu einem anderen Thema noch Fragen?",eda49d2cc7c82ac31210919fafce5609
ebf9cb5bb05bef17ad2bfd5d31ec81d8,1,Normal: long_preis,2025,10,14,15:23:49,USER_MESSAGE,null,striple sim preis,4b84faa3740862146b6e69e0e91d734a
ebf9cb5bb05bef17ad2bfd5d31ec81d8,2,,2025,10,14,15:23:50,AGENT_MESSAGE,null,"Ich kann Ihnen keine Preis- oder Kosteninformationen direkt mitteilen. Für detaillierte Informationen zu Preisen und Gebühren empfehle ich Ihnen, die offiziellen Preislisten auf der 1&1 Webseite zu konsultieren. 

Falls Sie weitere Informationen zu einem bestimmten Thema benötigen, lassen Sie es mich bitte wissen!",ab367a8128148826516b9bb10a198702
ebf9cb5bb05bef17ad2bfd5d31ec81d8,3,,2025,10,14,15:24:15,USER_MESSAGE,null,triple sim preis,eebf197ab5a08686dc15f97360c36202
ebf9cb5bb05bef17ad2bfd5d31ec81d8,4,,2025,10,14,15:24:17,AGENT_MESSAGE,null,"Nachfolgend finden Sie die wichtigsten Artikel zu Service-Preisen, -Kosten und -Gebühren. Tarif- und Produktpreise können Sie jederzeit aktuell unter [LOCATION] einsehen.

DSL/Glasfaser:
* [DSL-Schaltung, versäumter Vor-Ort-Termin]
* [1&1 Auslands-Option Euro-Flat für DSL/Glasfaser-Tarife]
* [1&1 Auslands-Option World-Flat für DSL/Glasfaser-Tarife]

Vertragsthemen/Allgemeine Gebühren:
* [Vertragsübernahme]
* [Versandkosten 1&1 Hardware]
* [1&1 Rücklastschrift- und Mahngebühren]
* [Kautionsrückzahlung]

Benötigen Sie weitere Informationen zu einem dieser Punkte?",c4d9d3873f2f3f5ff7417d715dc9c90e
ebf9cb5bb05bef17ad2bfd5d31ec81d8,5,,2025,10,14,15:47:27,USER_MESSAGE,null,[NAME],a5e3679b4968d8b0f412128256b873cf
ebf9cb5bb05bef17ad2bfd5d31ec81d8,6,,2025,10,14,15:47:31,AGENT_MESSAGE,null,"Hier sind einige Informationen zu 1&1 Cinema:

* **1&1 Cinema nutzen**
  * Mit 1&1 Cinema können Sie Ihr Unterhaltungsangebot erweitern. Es bietet eine große Auswahl an Videos zum Kaufen oder Leihen. Sie können Ihre persönliche Videothek über ""Meine Inhalte"" zusammenstellen. Die Titel sind in unterschiedlichen Video-Qualitäten verfügbar und können auf bis zu 4 Geräten gleichzeitig genutzt werden. [Mehr erfahren](https://hilfe-center.1und1.de/1-und-1-cinema-nutzen)

* **Inhalte kaufen und leihen**
  * Sie können Inhalte über den Webbrowser oder die 1&1 TV-Box und TV-Stick kaufen und leihen. Geliehene Inhalte stehen Ihnen 30 Tage zur Verfügung, und nach dem ersten Start der Wiedergabe bleiben noch 48 Stunden zum Ansehen des Videos. [Details hier](https://hilfe-center.1und1.de/1-und-1-cinema-nutzen)

Haben Sie dazu oder zu einem anderen Thema noch Fragen?",026f83f5398dc80d3fe402c4c9e28f89
47be772af8b9d34073788f33b00b32aa,1,Normal: long_sonstiges,2025,10,14,00:00:46,USER_MESSAGE,null,Wo sehe ich den Fortschritt meiner Einrichtung,7c15e49ca89b2896ae0b5a4c20fb21f0
47be772af8b9d34073788f33b00b32aa,2,,2025,10,14,00:00:49,AGENT_MESSAGE,null,"Der **1&1 Assistent** unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services.

Um den Fortschritt Ihrer Einrichtung zu sehen, können Sie das 1&1 Control-Center nutzen. Dort finden Sie Informationen zum Ausbau und zur Installation Ihres Glasfaseranschlusses. Hier sind einige relevante Artikel, die Ihnen helfen können:

* **Von Ihrer Glasfaser-Bestellung bis zum Schaltungstermin**
  * Erfahren Sie, was von Ihrer Glasfaser-Bestellung bis zum Schaltungstermin passiert. [Mehr erfahren](https://hilfe-center.1und1.de/bestellung-bis-schaltung)

* **Installation im Gebäude 1&1 Glasfaser**
  * Informationen zur Installation der Glasfaser-Anschlussdose und den erforderlichen Schritten. [Details hier](https://hilfe-center.1und1.de/glasfaser-installation-im-gebaeude)

* **Gebietsausbau 1&1 Glasfaser**
  * Informationen zum Glasfaserausbau in Ihrer Region. [Weitere Informationen](https://hilfe-center.1und1.de/glasfaser-gebietsausbau)

Im 1&1 Control-Center können Sie den Fortschritt Ihrer Einrichtung direkt einsehen. Haben Sie dazu oder zu einem anderen Thema noch Fragen?",9efb794311458ecb069490b777aa3c17
47be772af8b9d34073788f33b00b32aa,3,,2025,10,14,00:01:23,USER_MESSAGE,null,Es geht um ein Mobil vetrag,359da067fb8f65febd7ad04f56dd7a07
47be772af8b9d34073788f33b00b32aa,4,,2025,10,14,00:01:25,AGENT_MESSAGE,null,"Um den Fortschritt Ihrer Mobilvertragseinrichtung zu verfolgen, können Sie folgende Schritte beachten:

* **Von der Mobilfunkbestellung bis zur Aktivierung Ihres Vertrages**
  * Erfahren Sie, was von der Bestellung bis zur Aktivierung Ihres Mobilfunkvertrages passiert. [Mehr erfahren]([LOCATION])

Im 1&1 Control-Center können Sie den Status Ihrer Bestellung und Aktivierung einsehen. Haben Sie dazu oder zu einem anderen Thema noch Fragen?",6b2e203760644a567f09a3431bcaedae
47be772af8b9d34073788f33b00b32aa,5,,2025,10,14,00:01:54,USER_MESSAGE,null,Wo kann ich das sehen,7e43e8127a9d49e0d324981ad756d7c8
47be772af8b9d34073788f33b00b32aa,6,,2025,10,14,00:01:55,AGENT_MESSAGE,null,"Vielen Dank für die Information! 

Um den Fortschritt Ihrer Mobilvertragseinrichtung zu sehen, können Sie das 1&1 Control-Center nutzen. Dort können Sie den Status Ihrer Bestellung und Aktivierung einsehen. Hier ist der direkte Link zum 1&1 Control-Center: [Zum 1&1 Control-Center](https://control-center.1und1.de/).

Benötigen Sie weitere Informationen zu einem dieser Punkte?",748d1048d9e35565bacb30f7d38d8a1f
47be772af8b9d34073788f33b00b32aa,7,,2025,10,14,00:02:23,USER_MESSAGE,null,Und wo genau auf der seite finde ich den Fortschritt,0f1b9216999506516d609fa125cd4c52
47be772af8b9d34073788f33b00b32aa,8,,2025,10,14,00:02:26,AGENT_MESSAGE,null,"Um den Fortschritt Ihrer Mobilvertragseinrichtung im 1&1 Control-Center zu sehen, folgen Sie diesen Schritten:

1. **Öffnen Sie das 1&1 Control-Center**: Gehen Sie zu [URL] und loggen Sie sich mit Ihrer [EMAIL] oder [NUMBER] und Ihrem Passwort ein. Falls Sie das Control-Center zum ersten Mal nutzen, können Sie einen Zugang anlegen.

2. **Vertrag auswählen**: Klicken Sie auf „Vertrag“ auf der Startseite. Wenn Sie mehrere Verträge haben, wählen Sie den betreffenden Mobilfunkvertrag aus und klicken Sie auf „Vertragsdetails“.

3. **Vertragsinformationen**: Hier finden Sie alle wichtigen Angaben zu Ihrem Vertrag, wie Vertragsnummern, Telefonnummern, Laufzeiten oder Fristen. Diese Informationen helfen Ihnen, den Fortschritt Ihrer Einrichtung zu verfolgen.

Weitere Details finden Sie im Artikel [Die 1&1 Control-Center-App im Überblick]([URL])

Haben Sie dazu oder zu einem anderen Thema noch Fragen?",bfbc374e8794b6fd826fb22818e9f37e
8314cc6cda6da9b94688870293eef460,1,Normal: long_sonstiges,2025,10,14,00:42:15,USER_MESSAGE,null,wo ist mein 1&1 code um den router zu aktivieren,15cc24f6899c70d040632fdb41612624
8314cc6cda6da9b94688870293eef460,2,,2025,10,14,00:42:18,AGENT_MESSAGE,null,"Der **1&1 Assistent** unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services.

Um Ihren 1&1 DSL-Router mit dem 1&1 Start-Code einzurichten, benötigen Sie den Start-Code, den Sie in einem Sicherheitsbrief erhalten haben. Falls Sie den Brief nicht zur Hand haben, können Sie den 1&1 Start-Code auch in Ihrem 1&1 Control-Center finden. Alternativ können Sie Ihren 1&1 DSL-Router auch ohne Start-Code einrichten, indem Sie die Internetzugangsdaten manuell eintragen. 

Hier sind die Schritte zur Einrichtung mit dem Start-Code:

1. Öffnen Sie die Benutzeroberfläche Ihres 1&1 Routers, indem Sie `http://fritz.box` oder `[NUMBER]` in die Adresszeile Ihres Browsers eingeben.
2. Geben Sie Ihren Benutzernamen und das Kennwort ein, die Sie auf dem Typenschild auf der Unterseite des Geräts finden.
3. Geben Sie Ihren 1&1 Start-Code ein, aus Sicherheitsgründen zweimal. Achten Sie dabei auf Groß- und Kleinschreibung.
4. Die Zugangsdaten für Internet und Telefon werden jetzt automatisch übertragen.

Weitere Informationen finden Sie im Artikel 1&1 DSL-Router mit dem 1&1 Start-Code einrichten.

Haben Sie dazu oder zu einem anderen Thema noch Fragen?",2dcb9dd6d149a50c511b21e580bacdde
8314cc6cda6da9b94688870293eef460,3,,2025,10,14,00:43:07,USER_MESSAGE,null,geht das mit allen routern?,83c6c74d254995d939da53d714fdf5b6
8314cc6cda6da9b94688870293eef460,4,,2025,10,14,00:43:10,AGENT_MESSAGE,null,"Der 1&1 Start-Code ist speziell für die Einrichtung von 1&1 DSL-Routern vorgesehen. Er ermöglicht eine automatische Einrichtung der Internet- und Telefonverbindung. Der Start-Code ist nicht universell für alle Router geeignet, sondern speziell für die Modelle, die von 1&1 bereitgestellt werden. 

Falls Ihr Router nicht über den 1&1 Start-Code eingerichtet werden kann, können Sie die Internetzugangsdaten manuell eintragen. Diese Zugangsdaten bestehen aus einem Login-Namen und einem Passwort und sind ebenfalls in Ihrem Sicherheitsbrief oder im 1&1 Control-Center zu finden.

Weitere Informationen zur Einrichtung finden Sie im Artikel [1&1 DSL-Router mit dem 1&1 Start-Code einrichten](https://hilfe-center.1und1.de/dsl-start-code).

Benötigen Sie weitere Informationen zu diesem Thema oder haben Sie andere Fragen?",ec22010237524031e81f4ddd8f4b0e47
8314cc6cda6da9b94688870293eef460,5,,2025,10,14,00:43:51,USER_MESSAGE,null,also eigentlich das gleiche vorhaben nur mit zugangsdaten anstatt code? aber die gleiche website?,bbf19517a001567187c776effac47ad1
8314cc6cda6da9b94688870293eef460,6,,2025,10,14,00:43:53,AGENT_MESSAGE,null,"Ja, genau! Wenn Sie Ihren 1&1 DSL-Router nicht mit dem 1&1 Start-Code einrichten können, haben Sie die Möglichkeit, die Internetzugangsdaten manuell einzugeben. Diese Zugangsdaten bestehen aus einem Login-Namen und einem Passwort. 

Die Schritte zur manuellen Einrichtung sind ähnlich wie bei der Verwendung des Start-Codes. Sie öffnen die Benutzeroberfläche Ihres Routers und geben dort die Internetzugangsdaten ein. 

Weitere Informationen zur manuellen Einrichtung finden Sie im Artikel [1&1 DSL-Router ohne 1&1 Start-Code einrichten]([LOCATION]).

Haben Sie dazu oder zu einem anderen Thema noch Fragen?",278ea0b65c06100f4b1fbfb734eccf32
8314cc6cda6da9b94688870293eef460,7,,2025,10,14,00:44:26,USER_MESSAGE,null,perfekto und muss ich mir diese zugangsdaten merken?,7fccac191b1a241b64035c8930cbd20f
8314cc6cda6da9b94688870293eef460,8,,2025,10,14,00:44:28,AGENT_MESSAGE,null,"Es ist nicht unbedingt erforderlich, sich die Internetzugangsdaten zu merken, da Sie diese jederzeit im 1&1 Control-Center einsehen können. Dort haben Sie die Möglichkeit, Ihre Zugangsdaten abzurufen und bei Bedarf das Passwort zu ändern.

Sie können die Internetzugangsdaten im 1&1 Control-Center über folgenden Link einsehen: [Internetzugangsdaten einsehen und Passwort ändern]([URL])

Haben Sie dazu oder zu einem anderen Thema noch Fragen?",f14327489c33d8a614f0566aa7bc283d
8a33ac4b3a4b4a1289294864dfe77cd1,1,Normal: long_sonstiges,2025,10,14,00:50:08,USER_MESSAGE,null,Kann ich meinen anschluss alleine freischalten,e4a8bd826686fb3402983e310bfcc224
8a33ac4b3a4b4a1289294864dfe77cd1,2,,2025,10,14,00:50:13,AGENT_MESSAGE,null,"Der **1&1 Assistent** unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services.

Ja, Sie können Ihren Anschluss selbst freischalten, insbesondere bei einem 1&1 Glasfaseranschluss. Hier sind die Schritte, die Sie befolgen können:

* **Anschluss aktivieren 1&1 Glasfaser**
  * Registrieren Sie Ihr Glasfaser-Modem und schließen Sie die Geräte an. Die Registrierung des Glasfaser-Modems unterscheidet sich je nachdem, ob Sie das Modem bei 1&1 bestellt haben oder ein Modem eines anderen Herstellers nutzen. In wenigen Ausbaugebieten schließt der Ausbaupartner das Glasfaser-Modem zusammen mit der Glasfaser-Anschlussdose an. [Mehr erfahren](https://hilfe-center.1und1.de/glasfaser-anschluss-aktivieren)

* **Welche Variante trifft auf Ihren Anschluss zu?**
  * Wenn Sie ein 1&1 Glasfaser-Modem oder einen 1&1 HomeServer Glasfaser bestellt haben, registrieren sich diese automatisch am Schaltungstag. Wenn Sie ein Modem eines anderen Herstellers nutzen, schließen Sie Ihr Glasfaser-Modem frühzeitig an und folgen Sie den Anweisungen in der E-Mail, die Sie am Schaltungstag erhalten. [Details hier](https://hilfe-center.1und1.de/glasfaser-anschluss-aktivieren)

Haben Sie dazu oder zu einem anderen Thema noch Fragen?",0c93868a169390ab6fcc1f8a6eb83a3b
8a33ac4b3a4b4a1289294864dfe77cd1,3,,2025,10,14,00:51:20,USER_MESSAGE,null,kann ich meinen dsl anschluss alleine aktivieren ohne techniker,0df1ad31a0b44fc65d655bb3b87f836e
8a33ac4b3a4b4a1289294864dfe77cd1,4,,2025,10,14,00:51:23,AGENT_MESSAGE,null,"Ja, Sie können Ihren DSL-Anschluss selbst aktivieren, ohne dass ein [NAME] vor Ort sein muss. Hier sind die Schritte, die Sie befolgen können:

* **DSL-Anschluss selbst aktivieren**
  * Schließen Sie Ihren DSL-Router an die Telefondose und das Stromnetz an. Verwenden Sie dazu das mitgelieferte DSL- und Stromkabel. Lassen Sie den Router für etwa eine Stunde angeschlossen. Wenn die Power/DSL-LED dauerhaft leuchtet, wurde Ihre Anschlussleitung automatisch erkannt. [Mehr erfahren](https://hilfe-center.1und1.de/schneller-online-dsl)

* **1&1 DSL-Router einrichten**
  * Verbinden Sie Ihre Endgeräte per LAN-Kabel oder WLAN mit dem 1&1 DSL-Router. Zum Schaltungstermin baut der Router eine Internetverbindung auf und richtet sich selbständig ein. Dieser Vorgang ist bis spätestens 17:00 Uhr abgeschlossen. [Details hier](https://hilfe-center.1und1.de/dsl-hardware)

Falls Sie weitere Informationen benötigen oder Fragen haben, lassen Sie es mich wissen!",201bcfc459591724f5bd8e17c4289b5e
8a33ac4b3a4b4a1289294864dfe77cd1,5,,2025,10,14,00:52:17,USER_MESSAGE,null,bekomme ich vor dem schaltungstermin eine verbindung,2c855d7c7b2e5bc2495e807be84b4549
8a33ac4b3a4b4a1289294864dfe77cd1,6,,2025,10,14,00:52:20,AGENT_MESSAGE,null,"Ja, es ist möglich, vor dem Schaltungstermin eine Verbindung zu erhalten, wenn Sie den 1&1 Sofort-Start nutzen. Mit 1&1 Sofort-Start surfen Sie vor der Schaltung Ihres DSL-Anschlusses über das mobile Highspeed-Netz von 1&1. Am Schaltungstag wird dann vom Mobilfunknetz auf DSL umgestellt. Der Wechsel kann bis abends dauern. [Mehr erfahren](https://hilfe-center.1und1.de/sofort-start-dsl)

Falls Sie weitere Fragen haben oder zusätzliche Informationen benötigen, lassen Sie es mich wissen!",6e2594619c1d046cd2f2cc07211757a6
1786f2b3501f46cecd1812757f4e5919,1,Normal: long_stoerung,2025,10,14,06:53:01,USER_MESSAGE,null,Störung,39183c255ef7079b9b7c38ad3a045da1
1786f2b3501f46cecd1812757f4e5919,2,,2025,10,14,06:53:02,AGENT_MESSAGE,null,"Danke, dass Sie sich an uns wenden. Lassen Sie uns gemeinsam eine Lösung finden!

Könnten Sie die Störung bitte genauer beschreiben? Teilen Sie uns doch bitte mit:

A) **Um welche Art der Störung handelt es sich?**
*	*DSL-Störung*
*	*Mobilfunkstörung*
*	*Störung mobiles Internet auf dem Smartphone*
*	*Glasfaser-Störung*

B)	**Wie äußert sich die Störung?**
Zum Beispiel:
*	*„Mobilfunkstörung: Ich kann keine Anrufe mit meinem Smartphone machen“*
oder
*	*„DSL-Störung: Ich komme zu Hause nicht ins Internet“*

Vielen Dank!",a673e2ebc2e6234e802b95f670c47ec1
1786f2b3501f46cecd1812757f4e5919,3,,2025,10,14,06:53:28,USER_MESSAGE,null,Seit 1 Woche keinen Empfang,c2e9609a38226e43f250f398d6c6a673
1786f2b3501f46cecd1812757f4e5919,4,,2025,10,14,06:53:29,AGENT_MESSAGE,null,"Vielen Dank für die Information! 

Um Ihnen besser helfen zu können, teilen Sie mir bitte mit, ob es sich um eine Mobilfunkstörung oder eine andere Art der Störung handelt. Wenn es sich um eine Mobilfunkstörung handelt, können Sie mir bitte auch sagen, ob Sie keine Anrufe tätigen können oder ob es ein Problem mit dem mobilen Internet gibt? 

Diese Details helfen uns, die Ursache des Problems besser zu verstehen und eine Lösung zu finden.",749cb254648e3007da56f28f5ba69242
1786f2b3501f46cecd1812757f4e5919,5,,2025,10,14,06:54:12,USER_MESSAGE,null,Ich kann nicht telefonieren,98ea4500bb496e42457f4a11cdccb875
1786f2b3501f46cecd1812757f4e5919,6,,2025,10,14,06:54:18,AGENT_MESSAGE,null,"Um das Problem zu lösen, dass Sie nicht telefonieren können, können Sie folgende Schritte ausprobieren:

**Mobile Telefonie nicht möglich? Mobilfunkempfang wieder herstellen**

1. **""Nicht stören""-Modus überprüfen**: Stellen Sie sicher, dass der ""Nicht stören""-Modus auf Ihrem Gerät nicht aktiviert ist. Bei Android-Geräten finden Sie diesen Modus in den Einstellungen oder Schnelleinstellungen. Bei iPhones ist er in den Einstellungen und im Kontrollzentrum zu finden. [Ruhemodus bzw. ""Nicht stören"" ein- oder ausschalten]([URL])

2. **Mobilfunkgerät neu starten**: Ein Neustart Ihres Mobilfunkgeräts kann oft helfen, Probleme zu beheben. Schalten Sie Ihr Gerät aus und nach kurzer Zeit wieder ein. [Mobilfunkgerät neu starten]([URL])

3. **Standort wechseln**: Prüfen Sie, ob der Empfang an Ihrem aktuellen Standort das Problem verursacht. Manchmal reicht es, sich ans Fenster zu stellen oder sich einige Kilometer zu entfernen. 

4. **Fremdnetzeinwahl durchführen**: Versuchen Sie, sich in ein fremdes Netz einzuwählen, um die HLR-Informationen neu zu laden. Stellen Sie danach die Wahl des Netzanbieters wieder auf ""Automatisch auswählen"" um. [Fremden Netzbetreiber wählen]([URL])

5. **Rufumleitung prüfen**: Entfernen Sie alle Rufumleitungen durch Eingabe eines GSM-Codes über die Telefontastatur. [Rufumleitung einrichten]([URL])

6. **Status der SIM oder eSIM prüfen**: Überprüfen Sie den Status Ihrer SIM im 1&1 Control-Center. [Status der SIM prüfen]([URL])

Falls diese Schritte nicht helfen, können Sie weitere Informationen im [Hilfe-Center]([URL]) finden.

Benötigen Sie weitere Unterstützung oder haben Sie noch andere Fragen?",87042109bb9fac4d95eb687d497881e4
256a64ec7ee4ddb03a2106da93a5d9f4,1,Normal: long_stoerung,2025,10,14,08:12:33,USER_MESSAGE,null,"Mein Router funktioniert nicht mehr mit der neuen 5 G SIM, welchen Router empfehlt ihr",5f96efae1c4e2815a88b42ef61e28548
256a64ec7ee4ddb03a2106da93a5d9f4,2,,2025,10,14,08:12:36,AGENT_MESSAGE,null,"Der **1&1 Assistent** unterstützt Sie zu all Ihren Fragen zu den 1&1 Produkten und Services.

Um einen Router mit Ihrer neuen 5G SIM zu verwenden, gibt es einige technische Anforderungen, die Ihr Gerät erfüllen muss. Hier sind einige wichtige Punkte:

**Technische Anforderungen für 5G-Router:**
- Der Betrieb erfolgt über eine physikalische SIM-Karte (Mini-, Micro- oder Nano-SIM).
- Betriebsmodus: 5G non standalone (NSA), 5G standalone (SA).
- Frequenzbänder: B1/n1, B7/n7, n78; Optional: B20/n20, B8/n8, B28/n28, B3/n3.
- Beste Leistung bei Unterstützung von Carrier Aggregation für B1/n1, B7/n7, n78 und 4x4 MIMO.

**Empfohlene Router für 1&1 DSL und Glasfaser:**
- FRITZ!Box 7690
- FRITZ!Box 7590 AX
- FRITZ!Box 7583 VDSL
- FRITZ!Box 6890 LTE

Für weitere Details zu den technischen Anforderungen und kompatiblen Routern können Sie den Artikel [Technische Anforderungen an Ihren Router](https://hilfe-center.1und1.de/technische-anforderungen-router) besuchen.

Haben Sie dazu oder zu einem anderen Thema noch Fragen?",fd82b4205376fa0e9d1405423df3edda
256a64ec7ee4ddb03a2106da93a5d9f4,3,,2025,10,14,08:13:23,USER_MESSAGE,null,Ich hätte gern einen mobilen kleinen Router,958904de978ebe70c1bef3bae7709857
256a64ec7ee4ddb03a2106da93a5d9f4,4,,2025,10,14,08:13:27,AGENT_MESSAGE,null,"Für einen mobilen kleinen Router gibt es verschiedene Optionen, die Sie in Betracht ziehen können. Hier sind einige Modelle, die als mobile WLAN-Router geeignet sind:

**Empfohlene mobile WLAN-Router:**
- **HUAWEI E5576-320**: Ein kompakter LTE-Router, der einfach zu bedienen ist und eine gute Leistung bietet. [Handbuch ansehen]([URL])
- **ZTE MF920U4**: Ein weiterer mobiler LTE-Router, der sich gut für unterwegs eignet. [Handbuch ansehen]([URL])
- **Zyxel WAH7601**: Ein mobiler Router, der einfach zu konfigurieren ist und eine stabile Verbindung bietet. [Handbuch ansehen]([URL])

Diese Router sind ideal für den mobilen Einsatz und bieten eine zuverlässige Internetverbindung. Weitere Informationen zur Installation und Nutzung finden Sie in den jeweiligen Handbüchern.

Benötigen Sie weitere Informationen zu einem dieser Router oder haben Sie andere Fragen?",077c2563dc4da1829b0de3bac36785f6
256a64ec7ee4ddb03a2106da93a5d9f4,5,,2025,10,14,08:14:03,USER_MESSAGE,null,Welcher davon ist für 5g und was kosten sie bei euch,db1332824acdb0aeeb4cbeae7b3c1564
256a64ec7ee4ddb03a2106da93a5d9f4,6,,2025,10,14,08:14:05,AGENT_MESSAGE,null,"Ich kann Ihnen keine direkten Preisinformationen zu den Routern geben. Für aktuelle Preise und Verfügbarkeiten besuchen Sie bitte die 1&1 Webseite.

**5G-Kompatibilität:**
- Die genannten mobilen Router sind hauptsächlich für LTE (4G) geeignet. Für 5G-Kompatibilität sollten Sie sicherstellen, dass der Router die erforderlichen Frequenzbänder und Betriebsmodi unterstützt, wie z.B. 5G non standalone (NSA) und 5G standalone (SA).

Für detaillierte technische Anforderungen und weitere Informationen zu 5G-Routern können Sie den Artikel Technische Anforderungen an Ihren Router besuchen.

Haben Sie dazu oder zu einem anderen Thema noch Fragen?",7e0058b3f4e5d087e55c24053a32227b
2a58a5c85acb0bea178b9c32eb46676c,1,Normal: long_stoerung,2025,10,14,08:31:21,USER_MESSAGE,null,Mein Internet ist nicht gut. Hängt warum,0cbdb51493629d05f3c49e3ef9f1973e
2a58a5c85acb0bea178b9c32eb46676c,2,,2025,10,14,08:31:22,AGENT_MESSAGE,null,"Danke, dass Sie sich an uns wenden. Lassen Sie uns gemeinsam eine Lösung finden!

Könnten Sie die Störung bitte genauer beschreiben? Teilen Sie uns doch bitte mit:

A) **Um welche Art der Störung handelt es sich?**
* *DSL-Störung*
* *Mobilfunkstörung*
* *Störung mobiles Internet auf dem Smartphone*
* *Glasfaser-Störung*

B) **Wie äußert sich die Störung?**
Zum Beispiel:
* *„Mobilfunkstörung: Ich kann keine Anrufe mit meinem Smartphone machen“*
oder
* *„DSL-Störung: Ich komme zu Hause nicht ins Internet“*

Vielen Dank!",0ed4f45bff935d851d5993f82a2d35d0
2a58a5c85acb0bea178b9c32eb46676c,3,,2025,10,14,08:31:47,USER_MESSAGE,null,Am tv,d2397ac379af1817232db7128d22696d
